id,user_id,sum_amount_usd,count_amount_usd,transactions_2018,transactions_2019_May,last_transaction_month,months,transaction_april,transaction_may
15015,user_15015,967,124,36,88,Apr-19,1,1,0
15016,user_15016,27258,147,36,111,May-19,0,1,1
15017,user_15017,9012,171,100,71,Apr-19,1,1,0
15018,user_15018,58883,35,8,27,May-19,0,1,1
15019,user_15019,158,8,8,0,Nov-18,6,0,0
15020,user_15020,809,17,5,12,Apr-19,1,1,0
15021,user_15021,639,43,20,23,May-19,0,1,1
15022,user_15022,5772,101,63,38,May-19,0,0,1
15023,user_15023,9,2,2,0,Oct-18,7,0,0
15024,user_15024,3745,27,11,16,Apr-19,1,1,0
15025,user_15025,13289,468,83,385,May-19,0,1,1
15026,user_15026,16,3,3,0,Oct-18,7,0,0
15027,user_15027,301,59,10,49,May-19,0,1,1
15028,user_15028,727,19,16,3,Mar-19,2,0,0
15029,user_15029,4842,33,24,9,Jan-19,4,0,0
15031,user_15031,1628,47,26,21,Mar-19,2,0,0
15032,user_15032,8248,28,20,8,Apr-19,1,1,0
15033,user_15033,911,47,21,26,May-19,0,1,1
15034,user_15034,4,6,2,4,Jan-19,4,0,0
15035,user_15035,42143,88,50,38,Apr-19,1,1,0
15036,user_15036,8417,388,88,300,May-19,0,1,1
15037,user_15037,1360,42,28,14,Mar-19,2,0,0
15038,user_15038,70,29,18,11,Apr-19,1,1,0
15039,user_15039,4721,20,4,16,Apr-19,1,1,0
15040,user_15040,988,54,8,46,Mar-19,2,0,0
15041,user_15041,8049,61,34,27,May-19,0,1,1
15042,user_15042,473,24,24,0,Dec-18,5,0,0
15043,user_15043,11588,621,178,443,May-19,0,1,1
15044,user_15044,11698,79,19,60,May-19,0,1,1
15046,user_15046,651,4,4,0,Oct-18,7,0,0
15047,user_15047,8710,103,78,25,Apr-19,1,1,0
15048,user_15048,117,6,0,6,Apr-19,1,1,0
15049,user_15049,60,1,1,0,Oct-18,7,0,0
15050,user_15050,826,18,8,10,Apr-19,1,1,0
15051,user_15051,1330,67,3,64,May-19,0,1,1
15052,user_15052,3946,88,34,54,May-19,0,1,1
15053,user_15053,90834,94,16,78,May-19,0,1,1
15054,user_15054,14905,120,79,41,May-19,0,1,1
15056,user_15056,62,6,6,0,Oct-18,7,0,0
15057,user_15057,704,16,9,7,Apr-19,1,1,0
15058,user_15058,22,7,3,4,Apr-19,1,1,0
15059,user_15059,493,14,14,0,Nov-18,6,0,0
15060,user_15060,144,16,5,11,May-19,0,1,1
15061,user_15061,1465,59,12,47,Apr-19,1,1,0
15062,user_15062,10,1,1,0,Oct-18,7,0,0
15063,user_15063,86,3,3,0,Oct-18,7,0,0
15064,user_15064,25516,107,12,95,May-19,0,1,1
15065,user_15065,13321,210,51,159,May-19,0,1,1
15066,user_15066,1542,19,13,6,Apr-19,1,1,0
15067,user_15067,1846,60,22,38,May-19,0,1,1
15068,user_15068,14935,924,307,617,May-19,0,1,1
15069,user_15069,1052,28,25,3,Apr-19,1,1,0
15070,user_15070,232,28,14,14,May-19,0,1,1
15071,user_15071,5834,26,12,14,Mar-19,2,0,0
15072,user_15072,147,13,6,7,Apr-19,1,1,0
15073,user_15073,14714,230,50,180,May-19,0,1,1
15074,user_15074,6378,33,22,11,Mar-19,2,0,0
15075,user_15075,184,7,2,5,May-19,0,1,1
15076,user_15076,3227,66,0,66,May-19,0,1,1
15077,user_15077,4015,127,8,119,May-19,0,1,1
15078,user_15078,129,6,2,4,May-19,0,1,1
15079,user_15079,174,6,6,0,Oct-18,7,0,0
15080,user_15080,9701,522,80,442,May-19,0,1,1
15081,user_15081,1548,143,7,136,May-19,0,1,1
15082,user_15082,9279,46,18,28,Feb-19,3,0,0
15083,user_15083,1123,25,15,10,Apr-19,1,1,0
15084,user_15084,330,18,9,9,Mar-19,2,0,0
15085,user_15085,34362,209,23,186,May-19,0,1,1
15087,user_15087,3132,337,101,236,May-19,0,1,1
15088,user_15088,11952,345,82,263,May-19,0,1,1
15089,user_15089,71,13,13,0,Dec-18,5,0,0
15090,user_15090,26,4,4,0,Oct-18,7,0,0
15091,user_15091,433,26,13,13,Apr-19,1,1,0
15092,user_15092,1410,46,21,25,May-19,0,1,1
15093,user_15093,30,2,2,0,Oct-18,7,0,0
15094,user_15094,870,8,3,5,Feb-19,3,0,0
15095,user_15095,140,14,4,10,Apr-19,1,1,0
15096,user_15096,3905,269,137,132,May-19,0,1,1
15097,user_15097,5243,152,5,147,May-19,0,1,1
15098,user_15098,16448,102,32,70,May-19,0,1,1
15099,user_15099,23075,196,92,104,May-19,0,1,1
15100,user_15100,5514,378,109,269,May-19,0,1,1
15101,user_15101,721,13,3,10,Mar-19,2,0,0
15102,user_15102,5084,113,87,26,May-19,0,1,1
15103,user_15103,7296,58,56,2,May-19,0,0,1
15104,user_15104,4217,128,45,83,May-19,0,1,1
15105,user_15105,18411,447,3,444,May-19,0,1,1
15106,user_15106,3578,90,88,2,Feb-19,3,0,0
15107,user_15107,183586,193,11,182,May-19,0,1,1
15108,user_15108,3284,187,61,126,May-19,0,1,1
15110,user_15110,9,1,1,0,Nov-18,6,0,0
15111,user_15111,3213,39,26,13,Jan-19,4,0,0
15112,user_15112,13,3,1,2,Jan-19,4,0,0
15113,user_15113,51,2,2,0,Nov-18,6,0,0
15114,user_15114,3540,54,21,33,May-19,0,0,1
15115,user_15115,60,5,1,4,Apr-19,1,1,0
15116,user_15116,6595,435,25,410,May-19,0,0,1
15117,user_15117,13593,128,26,102,May-19,0,1,1
15118,user_15118,3596,49,48,1,May-19,0,0,1
15119,user_15119,2341,29,2,27,Apr-19,1,1,0
15120,user_15120,35,7,3,4,Mar-19,2,0,0
15121,user_15121,6809,269,17,252,May-19,0,1,1
15122,user_15122,2699,78,5,73,May-19,0,1,1
15123,user_15123,32497,360,7,353,May-19,0,1,1
15124,user_15124,6,3,3,0,Dec-18,5,0,0
15125,user_15125,1268,48,3,45,May-19,0,1,1
15126,user_15126,18,4,4,0,Nov-18,6,0,0
15127,user_15127,11470,571,143,428,May-19,0,1,1
15128,user_15128,15,4,1,3,May-19,0,1,1
15129,user_15129,5154,150,47,103,May-19,0,1,1
15130,user_15130,7183,214,62,152,Mar-19,2,0,0
15131,user_15131,15,5,5,0,Nov-18,6,0,0
15132,user_15132,1091,68,13,55,May-19,0,1,1
15133,user_15133,1965,91,14,77,May-19,0,0,1
15134,user_15134,1157,44,41,3,Apr-19,1,1,0
15135,user_15135,5008,141,1,140,May-19,0,1,1
15136,user_15136,2294,175,45,130,Apr-19,1,1,0
15137,user_15137,2714,117,24,93,May-19,0,1,1
15138,user_15138,1555,42,11,31,Mar-19,2,0,0
15139,user_15139,156,40,11,29,May-19,0,0,1
15140,user_15140,229,18,3,15,Apr-19,1,1,0
15141,user_15141,25,29,20,9,Apr-19,1,1,0
15142,user_15142,221,48,18,30,May-19,0,1,1
15143,user_15143,120,14,4,10,Apr-19,1,1,0
15144,user_15144,82,5,2,3,Apr-19,1,1,0
15145,user_15145,3644,9,9,0,Nov-18,6,0,0
15146,user_15146,138,6,0,6,Mar-19,2,0,0
15147,user_15147,12121,92,29,63,May-19,0,1,1
15149,user_15149,313,16,1,15,Apr-19,1,1,0
15150,user_15150,64,5,4,1,Feb-19,3,0,0
15151,user_15151,12122,268,10,258,Apr-19,1,1,0
15152,user_15152,11339,305,88,217,May-19,0,1,1
15153,user_15153,958,20,15,5,Feb-19,3,0,0
15154,user_15154,3579,114,97,17,Apr-19,1,1,0
15155,user_15155,894,39,2,37,May-19,0,1,1
15156,user_15156,3221,179,2,177,May-19,0,1,1
15157,user_15157,4659,182,34,148,May-19,0,1,1
15158,user_15158,31,3,3,0,Nov-18,6,0,0
15159,user_15159,280,34,11,23,Apr-19,1,1,0
15161,user_15161,43,18,8,10,Jan-19,4,0,0
15162,user_15162,245,27,11,16,Apr-19,1,1,0
15163,user_15163,10,2,2,0,Nov-18,6,0,0
15164,user_15164,367,44,18,26,Apr-19,1,1,0
15165,user_15165,204,17,4,13,Mar-19,2,0,0
15166,user_15166,19303,128,15,113,May-19,0,1,1
15167,user_15167,8,5,5,0,Dec-18,5,0,0
15168,user_15168,292,27,0,27,Apr-19,1,1,0
15170,user_15170,7679,222,47,175,May-19,0,1,1
15171,user_15171,869,20,0,20,May-19,0,1,1
15172,user_15172,4135,84,12,72,May-19,0,1,1
15173,user_15173,1822,188,36,152,May-19,0,1,1
15174,user_15174,63,9,0,9,Apr-19,1,1,0
15175,user_15175,8,2,2,0,Nov-18,6,0,0
15177,user_15177,1590,48,1,47,May-19,0,1,1
15178,user_15178,345,27,7,20,May-19,0,1,1
15179,user_15179,2955,69,5,64,May-19,0,1,1
15180,user_15180,26,3,3,0,Nov-18,6,0,0
15181,user_15181,69,2,0,2,Jan-19,4,0,0
15182,user_15182,2291,58,3,55,May-19,0,1,1
15183,user_15183,1862,49,23,26,May-19,0,1,1
15184,user_15184,199,6,5,1,Jan-19,4,0,0
15185,user_15185,11878,41,5,36,Apr-19,1,1,0
15186,user_15186,2549,98,74,24,Apr-19,1,1,0
15187,user_15187,21167,307,25,282,May-19,0,1,1
15188,user_15188,10,2,2,0,Nov-18,6,0,0
15190,user_15190,8989,125,4,121,May-19,0,1,1
15192,user_15192,21,3,3,0,Nov-18,6,0,0
15193,user_15193,3635,10,8,2,May-19,0,0,1
15194,user_15194,129,15,5,10,May-19,0,1,1
15195,user_15195,21592,1581,73,1508,May-19,0,1,1
15196,user_15196,353,31,5,26,May-19,0,1,1
15197,user_15197,27538,17,2,15,May-19,0,1,1
15198,user_15198,1496,85,22,63,May-19,0,1,1
15199,user_15199,999,43,4,39,May-19,0,1,1
15200,user_15200,9,1,1,0,Nov-18,6,0,0
15201,user_15201,1329,20,3,17,May-19,0,1,1
15202,user_15202,2220,25,23,2,Feb-19,3,0,0
15203,user_15203,10,1,1,0,Nov-18,6,0,0
15204,user_15204,10465,409,50,359,May-19,0,1,1
15205,user_15205,18,4,4,0,Nov-18,6,0,0
15206,user_15206,92,7,3,4,Apr-19,1,1,0
15207,user_15207,5994,43,7,36,May-19,0,1,1
15208,user_15208,16919,137,45,92,May-19,0,1,1
15209,user_15209,623,22,0,22,Apr-19,1,1,0
15210,user_15210,665,15,5,10,Apr-19,1,1,0
15211,user_15211,730,19,7,12,Apr-19,1,1,0
15212,user_15212,2627,96,44,52,May-19,0,1,1
15213,user_15213,2836,197,54,143,May-19,0,1,1
15214,user_15214,159,15,15,0,Dec-18,5,0,0
15215,user_15215,296,25,19,6,Feb-19,3,0,0
15216,user_15216,4,1,1,0,Nov-18,6,0,0
15218,user_15218,513,5,2,3,Feb-19,3,0,0
15219,user_15219,173,7,3,4,Feb-19,3,0,0
15220,user_15220,4465,32,17,15,Apr-19,1,1,0
15221,user_15221,54436,428,68,360,May-19,0,1,1
15222,user_15222,1238,17,11,6,Jan-19,4,0,0
15223,user_15223,2472,82,41,41,Apr-19,1,1,0
15224,user_15224,15337,600,66,534,May-19,0,1,1
15226,user_15226,4352,139,50,89,May-19,0,1,1
15227,user_15227,10839,84,7,77,May-19,0,1,1
15228,user_15228,1486,67,0,67,Apr-19,1,1,0
15229,user_15229,229,18,1,17,May-19,0,1,1
15230,user_15230,20,8,5,3,Jan-19,4,0,0
15231,user_15231,19724,517,15,502,May-19,0,1,1
15232,user_15232,2538,77,5,72,May-19,0,1,1
15233,user_15233,630,13,7,6,Apr-19,1,1,0
15234,user_15234,89,10,5,5,Apr-19,1,1,0
15235,user_15235,2514,49,9,40,Apr-19,1,1,0
15236,user_15236,3679,37,19,18,Apr-19,1,1,0
15237,user_15237,929,18,1,17,Jan-19,4,0,0
15239,user_15239,16001,37,3,34,Mar-19,2,0,0
15240,user_15240,4121,62,2,60,May-19,0,1,1
15241,user_15241,89,19,12,7,Jan-19,4,0,0
15242,user_15242,2516,34,15,19,Mar-19,2,0,0
15243,user_15243,2735,80,13,67,May-19,0,1,1
15244,user_15244,5872,77,32,45,May-19,0,1,1
15245,user_15245,11,2,2,0,Nov-18,6,0,0
15246,user_15246,2285,46,20,26,Apr-19,1,1,0
15247,user_15247,1732,8,8,0,Nov-18,6,0,0
15248,user_15248,2334,23,8,15,Apr-19,1,1,0
15249,user_15249,3469,177,73,104,May-19,0,1,1
15250,user_15250,13290,37,12,25,May-19,0,1,1
15251,user_15251,6273,61,3,58,Feb-19,3,0,0
15252,user_15252,4362,89,35,54,May-19,0,1,1
15253,user_15253,2554,43,14,29,May-19,0,1,1
15254,user_15254,19410,159,9,150,Apr-19,1,1,0
15255,user_15255,773,14,2,12,Mar-19,2,0,0
15256,user_15256,772,53,19,34,May-19,0,1,1
15257,user_15257,85,5,4,1,May-19,0,0,1
15258,user_15258,7085,129,58,71,May-19,0,1,1
15259,user_15259,551,21,4,17,May-19,0,1,1
15260,user_15260,74,15,6,9,May-19,0,0,1
15261,user_15261,106,15,4,11,Apr-19,1,1,0
15262,user_15262,1869,146,50,96,May-19,0,1,1
15263,user_15263,9327,177,29,148,May-19,0,1,1
15264,user_15264,10099,165,22,143,May-19,0,1,1
15265,user_15265,0,1,1,0,Nov-18,6,0,0
15266,user_15266,628,54,9,45,May-19,0,1,1
15267,user_15267,9,2,2,0,Nov-18,6,0,0
15268,user_15268,1601,75,6,69,Apr-19,1,1,0
15269,user_15269,8598,219,3,216,May-19,0,1,1
15270,user_15270,40,2,2,0,Nov-18,6,0,0
15272,user_15272,1384,56,41,15,Jan-19,4,0,0
15273,user_15273,887,23,5,18,Mar-19,2,0,0
15274,user_15274,108,10,10,0,Dec-18,5,0,0
15275,user_15275,1209,70,25,45,Apr-19,1,1,0
15276,user_15276,3201,78,14,64,May-19,0,1,1
15277,user_15277,120,3,3,0,Nov-18,6,0,0
15278,user_15278,134,7,7,0,Dec-18,5,0,0
15279,user_15279,204,23,0,23,Apr-19,1,1,0
15280,user_15280,9030,230,61,169,May-19,0,1,1
15281,user_15281,184,4,2,2,Apr-19,1,1,0
15282,user_15282,3575,125,39,86,May-19,0,1,1
15283,user_15283,1,1,1,0,Nov-18,6,0,0
15284,user_15284,22228,450,64,386,May-19,0,1,1
15285,user_15285,311,22,1,21,May-19,0,1,1
15287,user_15287,9143,378,36,342,May-19,0,1,1
15288,user_15288,589,10,4,6,Mar-19,2,0,0
15289,user_15289,772,15,15,0,Dec-18,5,0,0
15290,user_15290,8854,465,21,444,May-19,0,1,1
15291,user_15291,936,58,2,56,May-19,0,1,1
15292,user_15292,8,2,2,0,Dec-18,5,0,0
15293,user_15293,1077,32,14,18,Apr-19,1,1,0
15294,user_15294,605,22,3,19,May-19,0,1,1
15295,user_15295,5399,171,80,91,May-19,0,1,1
15296,user_15296,391,26,21,5,Mar-19,2,0,0
15297,user_15297,444,38,7,31,Apr-19,1,1,0
15298,user_15298,11815,401,41,360,May-19,0,1,1
15299,user_15299,2620,45,4,41,Apr-19,1,1,0
15301,user_15301,21700,610,2,608,May-19,0,1,1
15302,user_15302,6909,53,3,50,May-19,0,1,1
15303,user_15303,21929,336,92,244,May-19,0,1,1
15304,user_15304,8405,88,29,59,May-19,0,1,1
15305,user_15305,124,11,10,1,Feb-19,3,0,0
15306,user_15306,18,3,3,0,Dec-18,5,0,0
15307,user_15307,3213,19,12,7,Mar-19,2,0,0
15308,user_15308,401,6,5,1,Mar-19,2,0,0
15309,user_15309,7556,88,29,59,May-19,0,1,1
15310,user_15310,10,3,3,0,Nov-18,6,0,0
15311,user_15311,2646,88,2,86,May-19,0,0,1
15312,user_15312,25483,503,190,313,May-19,0,1,1
15313,user_15313,2174,29,0,29,May-19,0,1,1
15314,user_15314,5547,108,36,72,Apr-19,1,1,0
15315,user_15315,2851,41,27,14,May-19,0,1,1
15316,user_15316,1337,27,15,12,May-19,0,1,1
15317,user_15317,271,13,8,5,May-19,0,1,1
15318,user_15318,1103,45,25,20,Apr-19,1,1,0
15319,user_15319,395,35,0,35,May-19,0,1,1
15320,user_15320,739,29,8,21,May-19,0,1,1
15321,user_15321,6971,116,0,116,May-19,0,1,1
15322,user_15322,5469,161,14,147,May-19,0,1,1
15323,user_15323,454,80,27,53,May-19,0,1,1
15324,user_15324,2261,45,4,41,Apr-19,1,1,0
15325,user_15325,156,6,6,0,Dec-18,5,0,0
15326,user_15326,421,15,15,0,Dec-18,5,0,0
15327,user_15327,1530,55,2,53,May-19,0,1,1
15328,user_15328,2320,26,7,19,May-19,0,0,1
15329,user_15329,4727,106,14,92,May-19,0,1,1
15330,user_15330,1215,17,10,7,Apr-19,1,1,0
15331,user_15331,10,4,1,3,Mar-19,2,0,0
15332,user_15332,109,18,0,18,May-19,0,1,1
15333,user_15333,988,67,5,62,May-19,0,1,1
15334,user_15334,1275,33,4,29,Mar-19,2,0,0
15335,user_15335,3319,90,90,0,Dec-18,5,0,0
15336,user_15336,954,22,2,20,Apr-19,1,1,0
15337,user_15337,2398,208,6,202,May-19,0,1,1
15338,user_15338,412,30,7,23,May-19,0,1,1
15339,user_15339,1306,22,2,20,Mar-19,2,0,0
15340,user_15340,19858,658,65,593,May-19,0,1,1
15341,user_15341,3355,180,20,160,May-19,0,1,1
15342,user_15342,968,18,5,13,May-19,0,1,1
15344,user_15344,4142,37,1,36,May-19,0,1,1
15345,user_15345,1217,28,3,25,Apr-19,1,1,0
15346,user_15346,9183,109,2,107,May-19,0,1,1
15347,user_15347,14,3,3,0,Dec-18,5,0,0
15348,user_15348,859,24,5,19,Apr-19,1,1,0
15349,user_15349,6287,488,164,324,May-19,0,1,1
15350,user_15350,1260,98,8,90,May-19,0,1,1
15351,user_15351,8,3,3,0,Nov-18,6,0,0
15352,user_15352,17,6,6,0,Dec-18,5,0,0
15353,user_15353,1696,39,13,26,May-19,0,1,1
15354,user_15354,3735,80,15,65,May-19,0,1,1
15355,user_15355,9688,189,91,98,May-19,0,1,1
15356,user_15356,16,3,3,0,Nov-18,6,0,0
15357,user_15357,6104,257,42,215,May-19,0,1,1
15359,user_15359,12,4,4,0,Nov-18,6,0,0
15360,user_15360,12667,95,41,54,May-19,0,0,1
15361,user_15361,51,3,3,0,Nov-18,6,0,0
15362,user_15362,18,3,2,1,Jan-19,4,0,0
15363,user_15363,374520,1023,224,799,May-19,0,1,1
15364,user_15364,9,2,2,0,Nov-18,6,0,0
15365,user_15365,31,15,15,0,Dec-18,5,0,0
15367,user_15367,3494,11,5,6,Mar-19,2,0,0
15368,user_15368,216,12,2,10,Apr-19,1,1,0
15369,user_15369,11199,86,2,84,May-19,0,1,1
15370,user_15370,2983,282,4,278,Apr-19,1,1,0
15371,user_15371,14,3,3,0,Dec-18,5,0,0
15373,user_15373,9,2,2,0,Dec-18,5,0,0
15374,user_15374,1364,48,30,18,Feb-19,3,0,0
15375,user_15375,5207,97,74,23,Feb-19,3,0,0
15376,user_15376,498,33,13,20,Mar-19,2,0,0
15377,user_15377,8951,130,34,96,May-19,0,1,1
15378,user_15378,1957,89,4,85,May-19,0,1,1
15379,user_15379,28,6,6,0,Nov-18,6,0,0
15380,user_15380,65,16,0,16,Mar-19,2,0,0
15381,user_15381,19696,200,38,162,May-19,0,1,1
15382,user_15382,10,1,1,0,Nov-18,6,0,0
15383,user_15383,14728,89,47,42,May-19,0,1,1
15384,user_15384,320,46,25,21,Apr-19,1,1,0
15385,user_15385,4893,55,0,55,May-19,0,1,1
15386,user_15386,9,2,2,0,Nov-18,6,0,0
15387,user_15387,174,7,6,1,Apr-19,1,1,0
15388,user_15388,2720,144,36,108,Apr-19,1,1,0
15389,user_15389,2243,105,2,103,May-19,0,1,1
15391,user_15391,129,29,19,10,Apr-19,1,1,0
15392,user_15392,35,3,3,0,Nov-18,6,0,0
15393,user_15393,3691,5,5,0,Dec-18,5,0,0
15394,user_15394,548,24,14,10,Jan-19,4,0,0
15395,user_15395,40,22,9,13,Apr-19,1,1,0
15397,user_15397,1273,43,41,2,Mar-19,2,0,0
15398,user_15398,19,5,0,5,May-19,0,1,1
15399,user_15399,20,3,2,1,May-19,0,0,1
15400,user_15400,1202,121,4,117,May-19,0,1,1
15401,user_15401,341,33,0,33,Mar-19,2,0,0
15403,user_15403,3337,152,45,107,May-19,0,1,1
15404,user_15404,56715,35,6,29,Apr-19,1,1,0
15405,user_15405,10057,205,29,176,Apr-19,1,1,0
15406,user_15406,73,10,8,2,Feb-19,3,0,0
15407,user_15407,1790,101,62,39,May-19,0,1,1
15408,user_15408,560,19,6,13,Mar-19,2,0,0
15409,user_15409,11069,246,93,153,May-19,0,1,1
15410,user_15410,4115,48,21,27,May-19,0,1,1
15411,user_15411,192,40,27,13,Feb-19,3,0,0
15412,user_15412,8513,648,93,555,May-19,0,1,1
15413,user_15413,17,1,1,0,Nov-18,6,0,0
15415,user_15415,8002,140,8,132,May-19,0,1,1
15416,user_15416,3268,30,8,22,Apr-19,1,1,0
15417,user_15417,122,13,11,2,Feb-19,3,0,0
15418,user_15418,40137,425,19,406,May-19,0,1,1
15419,user_15419,1670,31,2,29,May-19,0,1,1
15420,user_15420,6500,131,36,95,May-19,0,1,1
15421,user_15421,1542,79,27,52,May-19,0,1,1
15422,user_15422,535,27,23,4,Apr-19,1,1,0
15423,user_15423,69637,77,33,44,May-19,0,1,1
15424,user_15424,163,21,16,5,Apr-19,1,1,0
15425,user_15425,40,7,3,4,Apr-19,1,1,0
15426,user_15426,2629,35,25,10,Apr-19,1,1,0
15427,user_15427,2848,16,11,5,May-19,0,1,1
15428,user_15428,12774,172,64,108,May-19,0,1,1
15429,user_15429,1119,46,41,5,Feb-19,3,0,0
15430,user_15430,5342,91,8,83,Apr-19,1,1,0
15431,user_15431,908,22,6,16,Feb-19,3,0,0
15432,user_15432,275,21,14,7,Apr-19,1,1,0
15433,user_15433,3802,45,21,24,Apr-19,1,1,0
15434,user_15434,16,3,3,0,Nov-18,6,0,0
15435,user_15435,190,11,4,7,May-19,0,0,1
15436,user_15436,9128,273,86,187,May-19,0,1,1
15437,user_15437,26,10,10,0,Dec-18,5,0,0
15438,user_15438,879,53,9,44,Mar-19,2,0,0
15439,user_15439,19240,83,3,80,Apr-19,1,1,0
15440,user_15440,42,9,7,2,Jan-19,4,0,0
15441,user_15441,436,27,7,20,May-19,0,1,1
15442,user_15442,181,6,6,0,Dec-18,5,0,0
15443,user_15443,9447,55,16,39,May-19,0,1,1
15444,user_15444,7502,152,2,150,Apr-19,1,1,0
15445,user_15445,2334,7,7,0,Dec-18,5,0,0
15446,user_15446,408,26,11,15,Mar-19,2,0,0
15447,user_15447,24643,236,55,181,May-19,0,1,1
15448,user_15448,2467,37,36,1,Jan-19,4,0,0
15449,user_15449,34,5,2,3,Mar-19,2,0,0
15450,user_15450,961,24,8,16,May-19,0,1,1
15451,user_15451,1056,85,11,74,May-19,0,1,1
15452,user_15452,7389,161,0,161,May-19,0,1,1
15453,user_15453,3096,118,12,106,May-19,0,1,1
15454,user_15454,6788,110,30,80,May-19,0,1,1
15455,user_15455,13,4,2,2,Feb-19,3,0,0
15456,user_15456,859,64,15,49,Apr-19,1,1,0
15457,user_15457,3241,53,53,0,Nov-18,6,0,0
15458,user_15458,2611,392,98,294,May-19,0,1,1
15459,user_15459,1390,83,57,26,May-19,0,1,1
15460,user_15460,32939,974,241,733,May-19,0,1,1
15461,user_15461,204,10,10,0,Nov-18,6,0,0
15462,user_15462,16442,371,17,354,May-19,0,1,1
15463,user_15463,198,24,9,15,Apr-19,1,1,0
15464,user_15464,61908,51,3,48,Apr-19,1,1,0
15465,user_15465,16021,500,162,338,May-19,0,1,1
15466,user_15466,115,15,12,3,Jan-19,4,0,0
15467,user_15467,1446,20,12,8,May-19,0,0,1
15468,user_15468,370,54,29,25,May-19,0,1,1
15470,user_15470,11406,150,47,103,May-19,0,1,1
15471,user_15471,826,102,21,81,May-19,0,1,1
15472,user_15472,4,1,1,0,Nov-18,6,0,0
15473,user_15473,11554,369,15,354,May-19,0,1,1
15474,user_15474,1573,28,6,22,Apr-19,1,1,0
15475,user_15475,5690,65,56,9,May-19,0,1,1
15476,user_15476,43,12,7,5,Apr-19,1,1,0
15477,user_15477,346,46,12,34,May-19,0,1,1
15478,user_15478,12,5,5,0,Nov-18,6,0,0
15479,user_15479,634,43,10,33,May-19,0,1,1
15480,user_15480,20,3,1,2,Feb-19,3,0,0
15481,user_15481,1330,77,19,58,May-19,0,1,1
15482,user_15482,509,7,7,0,Dec-18,5,0,0
15483,user_15483,1,1,1,0,Nov-18,6,0,0
15484,user_15484,10,4,4,0,Dec-18,5,0,0
15485,user_15485,7528,86,7,79,May-19,0,1,1
15486,user_15486,3675,47,2,45,May-19,0,1,1
15487,user_15487,91,165,27,138,May-19,0,1,1
15488,user_15488,1123,53,6,47,Apr-19,1,1,0
15489,user_15489,604,13,13,0,Nov-18,6,0,0
15490,user_15490,967,24,4,20,May-19,0,1,1
15491,user_15491,62,17,10,7,May-19,0,0,1
15492,user_15492,14,9,9,0,Nov-18,6,0,0
15493,user_15493,914,20,10,10,Mar-19,2,0,0
15494,user_15494,2618,70,0,70,May-19,0,1,1
15495,user_15495,15206,133,6,127,May-19,0,1,1
15496,user_15496,836,24,7,17,May-19,0,0,1
15497,user_15497,50,15,1,14,Feb-19,3,0,0
15498,user_15498,26,4,3,1,Feb-19,3,0,0
15500,user_15500,5137,100,8,92,May-19,0,1,1
15501,user_15501,4890,257,0,257,May-19,0,1,1
15503,user_15503,7043,300,148,152,May-19,0,1,1
15504,user_15504,1464,54,7,47,May-19,0,1,1
15505,user_15505,199,13,1,12,Mar-19,2,0,0
15506,user_15506,899,51,13,38,May-19,0,1,1
15507,user_15507,9,6,5,1,Feb-19,3,0,0
15508,user_15508,373,16,2,14,May-19,0,1,1
15509,user_15509,674,22,2,20,Mar-19,2,0,0
15510,user_15510,4541,72,10,62,May-19,0,1,1
15511,user_15511,16646,143,22,121,May-19,0,1,1
15512,user_15512,21224,401,44,357,May-19,0,1,1
15513,user_15513,2467,221,18,203,May-19,0,1,1
15514,user_15514,6,2,2,0,Nov-18,6,0,0
15515,user_15515,2414,151,98,53,May-19,0,0,1
15516,user_15516,753,54,18,36,Apr-19,1,1,0
15518,user_15518,331,9,8,1,Jan-19,4,0,0
15519,user_15519,6994,106,19,87,Apr-19,1,1,0
15520,user_15520,89,8,8,0,Nov-18,6,0,0
15521,user_15521,7397,51,51,0,Dec-18,5,0,0
15522,user_15522,283,7,7,0,Nov-18,6,0,0
15523,user_15523,13,3,3,0,Nov-18,6,0,0
15524,user_15524,8787,91,3,88,Apr-19,1,1,0
15525,user_15525,26,4,2,2,Jan-19,4,0,0
15526,user_15526,10,3,3,0,Nov-18,6,0,0
15527,user_15527,93,10,9,1,Apr-19,1,1,0
15528,user_15528,5921,41,14,27,May-19,0,1,1
15530,user_15530,18,3,3,0,Nov-18,6,0,0
15531,user_15531,2132,119,9,110,May-19,0,1,1
15532,user_15532,890,31,9,22,Apr-19,1,1,0
15533,user_15533,2375,7,3,4,Feb-19,3,0,0
15534,user_15534,76,9,6,3,Apr-19,1,1,0
15535,user_15535,14,3,0,3,Apr-19,1,1,0
15536,user_15536,861,33,0,33,Apr-19,1,1,0
15537,user_15537,6251,125,38,87,Apr-19,1,1,0
15538,user_15538,805,54,18,36,Apr-19,1,1,0
15539,user_15539,350,22,22,0,Nov-18,6,0,0
15540,user_15540,5258,140,24,116,May-19,0,1,1
15541,user_15541,1551,87,38,49,Apr-19,1,1,0
15542,user_15542,35100,52,8,44,May-19,0,1,1
15543,user_15543,1722,105,8,97,May-19,0,1,1
15544,user_15544,597,37,6,31,May-19,0,1,1
15545,user_15545,3068,75,21,54,May-19,0,1,1
15546,user_15546,132,2,0,2,Mar-19,2,0,0
15547,user_15547,624,33,7,26,Mar-19,2,0,0
15548,user_15548,3087,108,13,95,May-19,0,1,1
